Level1,Level2,Level3,Level4,Level5,Address,GID_0,GID_0_NAME,GID_1,GID_1_NAME,GID_2,GID_2_NAME,GID_3,GID_3_NAME,GID_4,GID_4_NAME,NumberOfPollingStations,QuickReportsSubmitted,FormSubmitted,PSISubmitted,NumberOfQuestionsAnswered,NumberOfFlaggedAnswers,ObserversWithForms,ObserversWithQuickReports,ObserversWithPSI,ActiveObservers,VisitedPollingStations
65 - მარტვილი,7,,,,მარტვილი-7,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
65 - მარტვილი,8,,,,მარტვილი-8,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
65 - მარტვილი,9,,,,მარტვილი-9,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,1,,,,ხობი-1,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,10,,,,ხობი-10,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,11,,,,ხობი-11,,,,,,,,,,,1,1,11,1,126,1,1,1,1,1,1
66 - ხობი,12,,,,ხობი-12,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,13,,,,ხობი-13,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,14,,,,ხობი-14,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,15,,,,ხობი-15,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,16,,,,ხობი-16,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,17,,,,ხობი-17,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,18,,,,ხობი-18,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,19,,,,ხობი-19,,,,,,,,,,,1,1,0,0,0,0,0,1,0,1,1
66 - ხობი,2,,,,ხობი-2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,20,,,,ხობი-20,,,,,,,,,,,1,4,11,1,516,4,1,1,1,1,1
66 - ხობი,21,,,,ხობი-21,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,22,,,,ხობი-22,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,23,,,,ხობი-23,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,24,,,,ხობი-24,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,3,,,,ხობი-3,,,,,,,,,,,1,4,11,0,504,12,1,1,0,1,1
66 - ხობი,4,,,,ხობი-4,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,5,,,,ხობი-5,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,6,,,,ხობი-6,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,7,,,,ხობი-7,,,,,,,,,,,1,5,11,0,630,5,1,1,0,1,1
66 - ხობი,8,,,,ხობი-8,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
66 - ხობი,9,,,,ხობი-9,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,1,,,,ზუგდიდი-1,,,,,,,,,,,1,0,5,0,50,1,1,0,0,1,1
67 - ზუგდიდი,10,,,,ზუგდიდი-10,,,,,,,,,,,1,2,11,1,252,2,1,1,1,1,1
67 - ზუგდიდი,11,,,,ზუგდიდი-11,,,,,,,,,,,1,5,11,0,630,20,1,1,0,1,1
67 - ზუგდიდი,12,,,,ზუგდიდი-12,,,,,,,,,,,1,0,6,1,62,2,1,0,1,1,1
67 - ზუგდიდი,13,,,,ზუგდიდი-13,,,,,,,,,,,1,4,11,0,504,12,1,1,0,1,1
67 - ზუგდიდი,14,,,,ზუგდიდი-14,,,,,,,,,,,1,9,11,1,1170,54,1,1,1,1,1
67 - ზუგდიდი,15,,,,ზუგდიდი-15,,,,,,,,,,,1,8,11,1,1008,16,1,1,1,1,1
67 - ზუგდიდი,16,,,,ზუგდიდი-16,,,,,,,,,,,1,1,8,0,111,1,1,1,0,1,1
67 - ზუგდიდი,17,,,,ზუგდიდი-17,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,18,,,,ზუგდიდი-18,,,,,,,,,,,1,0,11,0,126,4,1,0,0,1,1
67 - ზუგდიდი,19,,,,ზუგდიდი-19,,,,,,,,,,,1,3,11,0,378,0,1,1,0,1,1
67 - ზუგდიდი,2,,,,ზუგდიდი-2,,,,,,,,,,,1,6,11,1,756,42,1,1,1,1,1
67 - ზუგდიდი,20,,,,ზუგდიდი-20,,,,,,,,,,,1,5,11,0,630,25,1,1,0,1,1
67 - ზუგდიდი,21,,,,ზუგდიდი-21,,,,,,,,,,,1,3,11,1,378,9,1,1,1,1,1
67 - ზუგდიდი,22,,,,ზუგდიდი-22,,,,,,,,,,,1,3,11,1,378,6,1,1,1,1,1
67 - ზუგდიდი,23,,,,ზუგდიდი-23,,,,,,,,,,,1,2,11,0,252,2,1,1,0,1,1
67 - ზუგდიდი,24,,,,ზუგდიდი-24,,,,,,,,,,,1,4,11,1,508,4,1,1,1,1,1
67 - ზუგდიდი,25,,,,ზუგდიდი-25,,,,,,,,,,,1,0,11,0,126,1,1,0,0,1,1
67 - ზუგდიდი,26,,,,ზუგდიდი-26,,,,,,,,,,,1,1,11,1,90,2,1,1,1,1,1
67 - ზუგდიდი,27,,,,ზუგდიდი-27,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,28,,,,ზუგდიდი-28,,,,,,,,,,,1,0,10,0,119,1,1,0,0,1,1
67 - ზუგდიდი,29,,,,ზუგდიდი-29,,,,,,,,,,,1,0,13,2,272,6,2,0,2,2,1
67 - ზუგდიდი,3,,,,ზუგდიდი-3,,,,,,,,,,,1,3,11,1,378,12,1,1,1,1,1
67 - ზუგდიდი,30,,,,ზუგდიდი-30,,,,,,,,,,,1,5,11,1,630,20,1,1,1,1,1
67 - ზუგდიდი,31,,,,ზუგდიდი-31,,,,,,,,,,,1,0,11,0,127,4,1,0,0,1,1
67 - ზუგდიდი,32,,,,ზუგდიდი-32,,,,,,,,,,,1,5,14,2,860,20,2,2,2,2,1
67 - ზუგდიდი,33,,,,ზუგდიდი-33,,,,,,,,,,,1,0,9,1,20,1,2,0,1,2,1
67 - ზუგდიდი,34,,,,ზუგდიდი-34,,,,,,,,,,,1,0,11,0,126,1,1,0,0,1,1
67 - ზუგდიდი,35,,,,ზუგდიდი-35,,,,,,,,,,,1,14,11,1,1764,70,1,1,1,1,1
67 - ზუგდიდი,36,,,,ზუგდიდი-36,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,37,,,,ზუგდიდი-37,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,38,,,,ზუგდიდი-38,,,,,,,,,,,1,0,2,0,8,0,1,0,0,1,1
67 - ზუგდიდი,39,,,,ზუგდიდი-39,,,,,,,,,,,1,0,3,0,8,1,1,0,0,1,1
67 - ზუგდიდი,4,,,,ზუგდიდი-4,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,40,,,,ზუგდიდი-40,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,41,,,,ზუგდიდი-41,,,,,,,,,,,1,3,11,0,378,9,1,1,0,1,1
67 - ზუგდიდი,42,,,,ზუგდიდი-42,,,,,,,,,,,1,0,11,0,126,1,1,0,0,1,1
67 - ზუგდიდი,43,,,,ზუგდიდი-43,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,44,,,,ზუგდიდი-44,,,,,,,,,,,1,3,11,1,378,0,1,1,1,1,1
67 - ზუგდიდი,45,,,,ზუგდიდი-45,,,,,,,,,,,1,7,11,0,882,35,1,1,0,1,1
67 - ზუგდიდი,46,,,,ზუგდიდი-46,,,,,,,,,,,1,0,11,1,126,0,1,0,1,1,1
67 - ზუგდიდი,47,,,,ზუგდიდი-47,,,,,,,,,,,1,0,6,0,51,1,1,0,0,1,1
67 - ზუგდიდი,48,,,,ზუგდიდი-48,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,49,,,,ზუგდიდი-49,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,5,,,,ზუგდიდი-5,,,,,,,,,,,1,1,11,0,126,3,1,1,0,1,1
67 - ზუგდიდი,50,,,,ზუგდიდი-50,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,51,,,,ზუგდიდი-51,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,52,,,,ზუგდიდი-52,,,,,,,,,,,1,0,7,0,43,0,1,0,0,1,1
67 - ზუგდიდი,53,,,,ზუგდიდი-53,,,,,,,,,,,1,0,11,1,104,0,1,0,1,1,1
67 - ზუგდიდი,54,,,,ზუგდიდი-54,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,55,,,,ზუგდიდი-55,,,,,,,,,,,1,3,11,1,384,12,1,1,1,1,1
67 - ზუგდიდი,56,,,,ზუგდიდი-56,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,57,,,,ზუგდიდი-57,,,,,,,,,,,1,0,11,0,126,1,1,0,0,1,1
67 - ზუგდიდი,58,,,,ზუგდიდი-58,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,59,,,,ზუგდიდი-59,,,,,,,,,,,1,3,11,0,384,18,1,1,0,1,1
67 - ზუგდიდი,6,,,,ზუგდიდი-6,,,,,,,,,,,1,1,11,1,127,5,1,1,1,1,1
67 - ზუგდიდი,60,,,,ზუგდიდი-60,,,,,,,,,,,1,1,11,1,127,4,1,1,1,1,1
67 - ზუგდიდი,61,,,,ზუგდიდი-61,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,62,,,,ზუგდიდი-62,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,63,,,,ზუგდიდი-63,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,64,,,,ზუგდიდი-64,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,65,,,,ზუგდიდი-65,,,,,,,,,,,1,4,11,0,508,12,1,1,0,1,1
67 - ზუგდიდი,66,,,,ზუგდიდი-66,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,67,,,,ზუგდიდი-67,,,,,,,,,,,1,0,23,0,257,8,3,0,0,3,1
67 - ზუგდიდი,68,,,,ზუგდიდი-68,,,,,,,,,,,1,12,11,0,1524,84,1,1,0,1,1
67 - ზუგდიდი,69,,,,ზუგდიდი-69,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
67 - ზუგდიდი,7,,,,ზუგდიდი-7,,,,,,,,,,,1,0,9,0,100,1,1,0,0,1,1
67 - ზუგდიდი,70,,,,ზუგდიდი-70,,,,,,,,,,,1,7,11,0,882,21,1,1,0,1,1
67 - ზუგდიდი,8,,,,ზუგდიდი-8,,,,,,,,,,,1,5,11,1,650,15,1,1,1,1,1
67 - ზუგდიდი,9,,,,ზუგდიდი-9,,,,,,,,,,,1,2,11,1,254,8,1,1,1,1,1
68 - წალენჯიხა,1,,,,წალენჯიხა-1,,,,,,,,,,,1,1,11,1,87,1,1,1,1,1,1
68 - წალენჯიხა,10,,,,წალენჯიხა-10,,,,,,,,,,,1,0,11,0,104,0,1,0,0,1,1
68 - წალენჯიხა,11,,,,წალენჯიხა-11,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
68 - წალენჯიხა,12,,,,წალენჯიხა-12,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
68 - წალენჯიხა,13,,,,წალენჯიხა-13,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
68 - წალენჯიხა,14,,,,წალენჯიხა-14,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
68 - წალენჯიხა,15,,,,წალენჯიხა-15,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
68 - წალენჯიხა,16,,,,წალენჯიხა-16,,,,,,,,,,,1,0,11,1,126,0,1,0,1,1,1
68 - წალენჯიხა,17,,,,წალენჯიხა-17,,,,,,,,,,,1,0,11,0,126,2,1,0,0,1,1
68 - წალენჯიხა,18,,,,წალენჯიხა-18,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
68 - წალენჯიხა,19,,,,წალენჯიხა-19,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
68 - წალენჯიხა,2,,,,წალენჯიხა-2,,,,,,,,,,,1,0,11,0,126,3,1,0,0,1,1
68 - წალენჯიხა,20,,,,წალენჯიხა-20,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
68 - წალენჯიხა,21,,,,წალენჯიხა-21,,,,,,,,,,,1,0,11,0,104,1,1,0,0,1,1
68 - წალენჯიხა,22,,,,წალენჯიხა-22,,,,,,,,,,,1,0,11,1,126,1,1,0,1,1,1
68 - წალენჯიხა,3,,,,წალენჯიხა-3,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
68 - წალენჯიხა,4,,,,წალენჯიხა-4,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
68 - წალენჯიხა,5,,,,წალენჯიხა-5,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
68 - წალენჯიხა,6,,,,წალენჯიხა-6,,,,,,,,,,,1,0,11,0,126,1,1,0,0,1,1
68 - წალენჯიხა,7,,,,წალენჯიხა-7,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
68 - წალენჯიხა,8,,,,წალენჯიხა-8,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
68 - წალენჯიხა,9,,,,წალენჯიხა-9,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
69 - ჩხოროწყუ,1,,,,ჩხოროწყუ-1,,,,,,,,,,,1,7,17,2,2142,28,2,2,2,2,1
69 - ჩხოროწყუ,10,,,,ჩხოროწყუ-10,,,,,,,,,,,1,1,11,0,126,2,1,1,0,1,1
69 - ჩხოროწყუ,11,,,,ჩხოროწყუ-11,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
69 - ჩხოროწყუ,12,,,,ჩხოროწყუ-12,,,,,,,,,,,1,2,17,1,292,6,2,1,1,2,1
69 - ჩხოროწყუ,13,,,,ჩხოროწყუ-13,,,,,,,,,,,1,5,11,0,635,10,1,1,0,1,1
69 - ჩხოროწყუ,14,,,,ჩხოროწყუ-14,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
69 - ჩხოროწყუ,15,,,,ჩხოროწყუ-15,,,,,,,,,,,1,0,11,0,129,1,1,0,0,1,1
69 - ჩხოროწყუ,16,,,,ჩხოროწყუ-16,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
69 - ჩხოროწყუ,2,,,,ჩხოროწყუ-2,,,,,,,,,,,1,2,21,2,940,8,2,2,2,2,1
69 - ჩხოროწყუ,3,,,,ჩხოროწყუ-3,,,,,,,,,,,1,0,11,1,127,3,1,0,1,1,1
69 - ჩხოროწყუ,4,,,,ჩხოროწყუ-4,,,,,,,,,,,1,0,11,1,126,2,1,0,1,1,1
69 - ჩხოროწყუ,5,,,,ჩხოროწყუ-5,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
69 - ჩხოროწყუ,6,,,,ჩხოროწყუ-6,,,,,,,,,,,1,3,11,0,378,12,1,1,0,1,1
69 - ჩხოროწყუ,7,,,,ჩხოროწყუ-7,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
69 - ჩხოროწყუ,8,,,,ჩხოროწყუ-8,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
69 - ჩხოროწყუ,9,,,,ჩხოროწყუ-9,,,,,,,,,,,1,0,11,0,126,0,1,0,0,1,1
6 - სამგორი,1,,,,სამგორი-1,,,,,,,,,,,1,1,15,0,130,2,2,1,0,2,1
6 - სამგორი,10,,,,სამგორი-10,,,,,,,,,,,1,1,7,0,43,0,1,1,0,1,1
6 - სამგორი,11,,,,სამგორი-11,,,,,,,,,,,1,7,15,2,1834,70,2,1,2,2,1
6 - სამგორი,12,,,,სამგორი-12,,,,,,,,,,,1,2,11,0,256,4,1,1,0,1,1
6 - სამგორი,13,,,,სამგორი-13,,,,,,,,,,,1,0,0,1,0,0,0,0,1,1,1
6 - სამგორი,14,,,,სამგორი-14,,,,,,,,,,,1,2,11,1,252,2,1,1,1,1,1
6 - სამგორი,15,,,,სამგორი-15,,,,,,,,,,,1,4,11,0,472,16,1,1,0,1,1
6 - სამგორი,16,,,,სამგორი-16,,,,,,,,,,,1,5,11,0,645,45,1,1,0,1,1
6 - სამგორი,17,,,,სამგორი-17,,,,,,,,,,,1,1,11,0,127,4,1,1,0,1,1
6 - სამგორი,18,,,,სამგორი-18,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
6 - სამგორი,19,,,,სამგორი-19,,,,,,,,,,,1,4,6,1,288,8,1,1,1,1,1
6 - სამგორი,2,,,,სამგორი-2,,,,,,,,,,,1,2,12,1,270,8,2,1,1,2,1
6 - სამგორი,20,,,,სამგორი-20,,,,,,,,,,,1,0,1,0,7,0,1,0,0,1,1
6 - სამგორი,21,,,,სამგორი-21,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
6 - სამგორი,22,,,,სამგორი-22,,,,,,,,,,,1,0,7,0,43,1,1,0,0,1,1
6 - სამგორი,23,,,,სამგორი-23,,,,,,,,,,,1,9,15,0,1224,18,2,1,0,2,1
6 - სამგორი,24,,,,სამგორი-24,,,,,,,,,,,1,6,8,0,570,36,1,1,0,1,1
6 - სამგორი,25,,,,სამგორი-25,,,,,,,,,,,1,4,11,0,504,12,1,1,0,1,1
6 - სამგორი,26,,,,სამგორი-26,,,,,,,,,,,1,1,11,1,126,3,1,1,1,1,1
6 - სამგორი,27,,,,სამგორი-27,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
6 - სამგორი,28,,,,სამგორი-28,,,,,,,,,,,1,2,11,0,252,4,1,1,0,1,1
6 - სამგორი,29,,,,სამგორი-29,,,,,,,,,,,1,6,11,0,756,0,1,1,0,1,1
6 - სამგორი,3,,,,სამგორი-3,,,,,,,,,,,1,5,11,0,640,15,1,1,0,1,1
6 - სამგორი,30,,,,სამგორი-30,,,,,,,,,,,1,0,11,1,126,1,1,0,1,1,1
6 - სამგორი,31,,,,სამგორი-31,,,,,,,,,,,1,0,9,1,99,1,1,0,1,1,1
6 - სამგორი,32,,,,სამგორი-32,,,,,,,,,,,1,6,10,1,630,12,1,1,1,1,1
6 - სამგორი,33,,,,სამგორი-33,,,,,,,,,,,1,0,5,1,68,0,1,0,1,1,1
6 - სამგორი,34,,,,სამგორი-34,,,,,,,,,,,1,0,11,1,126,0,1,0,1,1,1
6 - სამგორი,35,,,,სამგორი-35,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
6 - სამგორი,36,,,,სამგორი-36,,,,,,,,,,,1,2,11,0,252,2,1,1,0,1,1
6 - სამგორი,37,,,,სამგორი-37,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
6 - სამგორი,38,,,,სამგორი-38,,,,,,,,,,,1,0,11,0,127,3,1,0,0,1,1
6 - სამგორი,39,,,,სამგორი-39,,,,,,,,,,,1,4,11,0,508,8,1,1,0,1,1
6 - სამგორი,4,,,,სამგორი-4,,,,,,,,,,,1,9,11,1,1152,54,1,1,1,1,1
6 - სამგორი,40,,,,სამგორი-40,,,,,,,,,,,1,1,11,1,126,2,1,1,1,1,1
6 - სამგორი,41,,,,სამგორი-41,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
6 - სამგორი,42,,,,სამგორი-42,,,,,,,,,,,1,1,11,1,126,1,1,1,1,1,1
6 - სამგორი,43,,,,სამგორი-43,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
6 - სამგორი,44,,,,სამგორი-44,,,,,,,,,,,1,5,11,0,630,20,1,1,0,1,1
6 - სამგორი,45,,,,სამგორი-45,,,,,,,,,,,1,8,11,1,1016,24,1,1,1,1,1
6 - სამგორი,46,,,,სამგორი-46,,,,,,,,,,,1,5,11,0,630,15,1,1,0,1,1
6 - სამგორი,47,,,,სამგორი-47,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
6 - სამგორი,48,,,,სამგორი-48,,,,,,,,,,,1,2,11,0,252,4,1,1,0,1,1
6 - სამგორი,49,,,,სამგორი-49,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
6 - სამგორი,5,,,,სამგორი-5,,,,,,,,,,,1,3,11,1,378,12,1,1,1,1,1
6 - სამგორი,50,,,,სამგორი-50,,,,,,,,,,,1,5,11,1,650,10,1,1,1,1,1
6 - სამგორი,51,,,,სამგორი-51,,,,,,,,,,,1,8,11,0,1008,16,1,1,0,1,1
6 - სამგორი,52,,,,სამგორი-52,,,,,,,,,,,1,3,12,0,426,0,2,1,0,2,1
6 - სამგორი,53,,,,სამგორი-53,,,,,,,,,,,1,0,5,0,73,1,1,0,0,1,1
6 - სამგორი,54,,,,სამგორი-54,,,,,,,,,,,1,1,11,1,127,1,1,1,1,1,1
6 - სამგორი,55,,,,სამგორი-55,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
6 - სამგორი,56,,,,სამგორი-56,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
6 - სამგორი,57,,,,სამგორი-57,,,,,,,,,,,1,0,3,0,3,0,1,0,0,1,1
6 - სამგორი,58,,,,სამგორი-58,,,,,,,,,,,1,1,13,0,129,0,3,1,0,3,1
6 - სამგორი,59,,,,სამგორი-59,,,,,,,,,,,1,10,12,1,1280,60,2,1,1,2,1
6 - სამგორი,6,,,,სამგორი-6,,,,,,,,,,,1,0,14,1,150,6,3,0,1,3,1
6 - სამგორი,60,,,,სამგორი-60,,,,,,,,,,,1,0,12,0,127,3,2,0,0,2,1
6 - სამგორი,61,,,,სამგორი-61,,,,,,,,,,,1,0,4,0,4,0,2,0,0,2,1
6 - სამგორი,62,,,,სამგორი-62,,,,,,,,,,,1,5,14,0,650,15,2,1,0,2,1
6 - სამგორი,63,,,,სამგორი-63,,,,,,,,,,,1,8,16,1,992,48,3,1,1,3,1
6 - სამგორი,64,,,,სამგორი-64,,,,,,,,,,,1,5,14,0,650,15,2,1,0,2,1
6 - სამგორი,65,,,,სამგორი-65,,,,,,,,,,,1,6,14,0,792,36,2,1,0,2,1
6 - სამგორი,66,,,,სამგორი-66,,,,,,,,,,,1,0,16,0,161,1,3,0,0,3,1
6 - სამგორი,67,,,,სამგორი-67,,,,,,,,,,,1,7,18,0,1015,35,3,2,0,3,1
6 - სამგორი,68,,,,სამგორი-68,,,,,,,,,,,1,0,11,1,96,0,2,0,1,2,1
6 - სამგორი,69,,,,სამგორი-69,,,,,,,,,,,1,0,7,1,43,0,1,0,1,1,1
6 - სამგორი,7,,,,სამგორი-7,,,,,,,,,,,1,0,1,0,1,0,1,0,0,1,1
6 - სამგორი,70,,,,სამგორი-70,,,,,,,,,,,1,0,7,0,43,0,1,0,0,1,1
6 - სამგორი,71,,,,სამგორი-71,,,,,,,,,,,1,6,17,2,1956,60,2,1,2,2,1
6 - სამგორი,72,,,,სამგორი-72,,,,,,,,,,,1,13,11,0,1638,104,1,1,0,1,1
6 - სამგორი,8,,,,სამგორი-8,,,,,,,,,,,1,2,7,0,132,2,1,1,0,1,1
6 - სამგორი,9,,,,სამგორი-9,,,,,,,,,,,1,0,11,1,126,0,1,0,1,1,1
70 - ფოთი,1,,,,ფოთი-1,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
70 - ფოთი,10,,,,ფოთი-10,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
70 - ფოთი,11,,,,ფოთი-11,,,,,,,,,,,1,0,11,0,127,0,1,0,0,1,1
70 - ფოთი,12,,,,ფოთი-12,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
70 - ფოთი,13,,,,ფოთი-13,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
70 - ფოთი,14,,,,ფოთი-14,,,,,,,,,,,1,0,0,1,0,0,0,0,1,1,1
70 - ფოთი,15,,,,ფოთი-15,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
70 - ფოთი,16,,,,ფოთი-16,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
70 - ფოთი,17,,,,ფოთი-17,,,,,,,,,,,1,1,0,0,0,0,0,1,0,1,1
70 - ფოთი,18,,,,ფოთი-18,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
70 - ფოთი,19,,,,ფოთი-19,,,,,,,,,,,1,0,11,1,126,0,1,0,1,1,1
70 - ფოთი,2,,,,ფოთი-2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
70 - ფოთი,20,,,,ფოთი-20,,,,,,,,,,,1,0,11,1,126,0,1,0,1,1,1
70 - ფოთი,21,,,,ფოთი-21,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
70 - ფოთი,22,,,,ფოთი-22,,,,,,,,,,,1,1,11,0,126,2,1,1,0,1,1
70 - ფოთი,23,,,,ფოთი-23,,,,,,,,,,,1,1,11,2,252,2,1,1,2,2,1
70 - ფოთი,3,,,,ფოთი-3,,,,,,,,,,,1,3,11,1,384,3,1,1,1,1,1
70 - ფოთი,4,,,,ფოთი-4,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
70 - ფოთი,5,,,,ფოთი-5,,,,,,,,,,,1,0,11,0,126,0,1,0,0,1,1
70 - ფოთი,6,,,,ფოთი-6,,,,,,,,,,,1,0,11,1,126,4,1,0,1,1,1
70 - ფოთი,7,,,,ფოთი-7,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
70 - ფოთი,8,,,,ფოთი-8,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
70 - ფოთი,9,,,,ფოთი-9,,,,,,,,,,,1,2,11,1,262,0,1,1,1,1,1
79 - ბათუმი,1,,,,ბათუმი-1,,,,,,,,,,,1,2,1,0,46,0,1,1,0,1,1
79 - ბათუმი,10,,,,ბათუმი-10,,,,,,,,,,,1,0,11,1,126,1,1,0,1,1,1
79 - ბათუმი,11,,,,ბათუმი-11,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
79 - ბათუმი,12,,,,ბათუმი-12,,,,,,,,,,,1,9,11,1,1134,63,1,1,1,1,1
79 - ბათუმი,13,,,,ბათუმი-13,,,,,,,,,,,1,18,11,0,2268,36,1,1,0,1,1
79 - ბათუმი,14,,,,ბათუმი-14,,,,,,,,,,,1,9,2,1,216,36,1,2,1,2,1
79 - ბათუმი,15,,,,ბათუმი-15,,,,,,,,,,,1,3,12,1,384,6,2,1,1,2,1
79 - ბათუმი,16,,,,ბათუმი-16,,,,,,,,,,,1,0,0,1,0,0,0,0,1,1,1
79 - ბათუმი,17,,,,ბათუმი-17,,,,,,,,,,,1,4,11,1,504,0,1,1,1,1,1
79 - ბათუმი,18,,,,ბათუმი-18,,,,,,,,,,,1,10,11,1,1260,60,1,1,1,1,1
79 - ბათუმი,19,,,,ბათუმი-19,,,,,,,,,,,1,3,10,0,375,15,1,1,0,1,1
79 - ბათუმი,2,,,,ბათუმი-2,,,,,,,,,,,1,6,11,1,756,36,1,1,1,1,1
